name	x	y	z	size	material	manufacturer	group	hemisphere	silicon
IH4	5.55673837661743	-73.5177154541016	24.7643222808838	4.2	Platinum	AdTech	strip	R	no
IH5	17.9682025909424	-78.1734848022461	32.772834777832	4.2	Platinum	AdTech	strip	R	no
IH6	15.5061140060425	-75.8722991943359	45.2795448303223	4.2	Platinum	AdTech	strip	R	no
IH7	6.65172576904297	-71.0732116699219	53.9945907592773	4.2	Platinum	AdTech	strip	R	no
IH8	8.51468658447266	-66.6908798217773	61.3281631469727	4.2	Platinum	AdTech	strip	R	no
MKR1+	n/a	n/a	n/a	n/a	n/a	n/a	other	n/a	no
el065	n/a	n/a	n/a	n/a	n/a	n/a	other	n/a	no
el066	n/a	n/a	n/a	n/a	n/a	n/a	other	n/a	no
el067	n/a	n/a	n/a	n/a	n/a	n/a	other	n/a	no
el068	n/a	n/a	n/a	n/a	n/a	n/a	other	n/a	no
el069	n/a	n/a	n/a	n/a	n/a	n/a	other	n/a	no
el070	n/a	n/a	n/a	n/a	n/a	n/a	other	n/a	no
el071	n/a	n/a	n/a	n/a	n/a	n/a	other	n/a	no
el072	n/a	n/a	n/a	n/a	n/a	n/a	other	n/a	no
el073	n/a	n/a	n/a	n/a	n/a	n/a	other	n/a	no
el074	n/a	n/a	n/a	n/a	n/a	n/a	other	n/a	no
el075	n/a	n/a	n/a	n/a	n/a	n/a	other	n/a	no
el076	n/a	n/a	n/a	n/a	n/a	n/a	other	n/a	no
el077	n/a	n/a	n/a	n/a	n/a	n/a	other	n/a	no
el078	n/a	n/a	n/a	n/a	n/a	n/a	other	n/a	no
el079	n/a	n/a	n/a	n/a	n/a	n/a	other	n/a	no
el080	n/a	n/a	n/a	n/a	n/a	n/a	other	n/a	no
el081	n/a	n/a	n/a	n/a	n/a	n/a	other	n/a	no
el082	n/a	n/a	n/a	n/a	n/a	n/a	other	n/a	no
el083	n/a	n/a	n/a	n/a	n/a	n/a	other	n/a	no
el084	n/a	n/a	n/a	n/a	n/a	n/a	other	n/a	no
el085	n/a	n/a	n/a	n/a	n/a	n/a	other	n/a	no
el086	n/a	n/a	n/a	n/a	n/a	n/a	other	n/a	no
el087	n/a	n/a	n/a	n/a	n/a	n/a	other	n/a	no
el088	n/a	n/a	n/a	n/a	n/a	n/a	other	n/a	no
AH+	n/a	n/a	n/a	n/a	n/a	n/a	other	n/a	no
ECG+	n/a	n/a	n/a	n/a	n/a	n/a	other	n/a	no
orb+	n/a	n/a	n/a	n/a	n/a	n/a	other	n/a	no
tiaL+	n/a	n/a	n/a	n/a	n/a	n/a	other	n/a	no
aL+	n/a	n/a	n/a	n/a	n/a	n/a	other	n/a	no
el094	n/a	n/a	n/a	n/a	n/a	n/a	other	n/a	no
el095	n/a	n/a	n/a	n/a	n/a	n/a	other	n/a	no
el096	n/a	n/a	n/a	n/a	n/a	n/a	other	n/a	no
el097	n/a	n/a	n/a	n/a	n/a	n/a	other	n/a	no
el098	n/a	n/a	n/a	n/a	n/a	n/a	other	n/a	no
el099	n/a	n/a	n/a	n/a	n/a	n/a	other	n/a	no
el100	n/a	n/a	n/a	n/a	n/a	n/a	other	n/a	no
el101	n/a	n/a	n/a	n/a	n/a	n/a	other	n/a	no
el102	n/a	n/a	n/a	n/a	n/a	n/a	other	n/a	no
el103	n/a	n/a	n/a	n/a	n/a	n/a	other	n/a	no
el104	n/a	n/a	n/a	n/a	n/a	n/a	other	n/a	no
el105	n/a	n/a	n/a	n/a	n/a	n/a	other	n/a	no
el106	n/a	n/a	n/a	n/a	n/a	n/a	other	n/a	no
el107	n/a	n/a	n/a	n/a	n/a	n/a	other	n/a	no
el108	n/a	n/a	n/a	n/a	n/a	n/a	other	n/a	no
el109	n/a	n/a	n/a	n/a	n/a	n/a	other	n/a	no
el110	n/a	n/a	n/a	n/a	n/a	n/a	other	n/a	no
el111	n/a	n/a	n/a	n/a	n/a	n/a	other	n/a	no
el112	n/a	n/a	n/a	n/a	n/a	n/a	other	n/a	no
el113	n/a	n/a	n/a	n/a	n/a	n/a	other	n/a	no
el114	n/a	n/a	n/a	n/a	n/a	n/a	other	n/a	no
el115	n/a	n/a	n/a	n/a	n/a	n/a	other	n/a	no
el116	n/a	n/a	n/a	n/a	n/a	n/a	other	n/a	no
el117	n/a	n/a	n/a	n/a	n/a	n/a	other	n/a	no
el118	n/a	n/a	n/a	n/a	n/a	n/a	other	n/a	no
el119	n/a	n/a	n/a	n/a	n/a	n/a	other	n/a	no
el120	n/a	n/a	n/a	n/a	n/a	n/a	other	n/a	no
el121	n/a	n/a	n/a	n/a	n/a	n/a	other	n/a	no
el122	n/a	n/a	n/a	n/a	n/a	n/a	other	n/a	no
el123	n/a	n/a	n/a	n/a	n/a	n/a	other	n/a	no
el124	n/a	n/a	n/a	n/a	n/a	n/a	other	n/a	no
el125	n/a	n/a	n/a	n/a	n/a	n/a	other	n/a	no
el126	n/a	n/a	n/a	n/a	n/a	n/a	other	n/a	no
el127	n/a	n/a	n/a	n/a	n/a	n/a	other	n/a	no
el128	n/a	n/a	n/a	n/a	n/a	n/a	other	n/a	no
thor+	n/a	n/a	n/a	n/a	n/a	n/a	other	n/a	no
abdo+	n/a	n/a	n/a	n/a	n/a	n/a	other	n/a	no
xyz+	n/a	n/a	n/a	n/a	n/a	n/a	other	n/a	no
MKR2+	n/a	n/a	n/a	n/a	n/a	n/a	other	n/a	no
